grid_id,lat,lng,crime_count,women_crime,children_crime,population,atm_count,market_density,lighting_index,police_patrol,risk_label,area
544,28.689779891965056,77.47557471292752,2,0,0,4276,4,0,0.5769466607562199,1,0,Nehru Nagar
545,28.71840751808098,77.33677812817965,3,0,0,2588,3,4,0.5840750007878426,1,0,Wave City
546,28.611497295874603,77.37550166001957,11,2,0,2254,1,3,0.3574334622072969,2,1,Vaishali
547,28.63553522499624,77.33359482049454,0,0,0,1229,9,3,0.357912574677436,3,0,Indirapuram
548,28.715942712082352,77.48727335413516,2,0,0,3427,1,2,0.7254480737530866,0,0,Pratap Vihar
549,28.6852123371593,77.42621223409463,0,0,0,2092,4,1,0.6664921033666027,4,0,Shastri Nagar
550,28.71473297596819,77.31548372065409,2,0,0,3873,4,0,0.2830040402653881,0,0,Wave City
551,28.61886046962836,77.4815193620125,1,0,0,4136,9,4,0.8046714946452604,1,0,Raj Nagar
552,28.74974099815305,77.39909020990017,0,0,0,4419,1,0,0.9483648820792134,1,0,Mohan Nagar
553,28.72198685040709,77.41444306542539,2,0,0,1391,0,2,0.9106613959591692,3,0,Rajendra Nagar
554,28.666265202320545,77.35254382533998,3,0,0,4889,9,3,0.544926182413966,0,0,Muradnagar
555,28.604337145996304,77.4024688582009,6,0,0,1295,5,1,0.2254411406605191,2,1,Kaushambi
556,28.67263739485342,77.40373248690388,1,0,0,3086,8,1,0.2802924802253794,1,0,Modinagar
557,28.696531690017892,77.31190206125275,1,0,0,1636,4,4,0.8968903314981544,0,0,Crossings Republik
558,28.65473705819633,77.48772528557555,10,2,0,2267,8,0,0.4041467537432542,3,1,Kavi Nagar
559,28.73864133052813,77.30227477440286,2,0,0,2729,7,4,0.6248453813425835,4,0,Wave City
560,28.68127178361524,77.41909657042004,1,0,0,2150,2,4,0.8990526646916592,2,0,Shastri Nagar
561,28.64490912966812,77.49428776979737,2,0,0,2916,4,0,0.4805368108898586,2,0,Kavi Nagar
562,28.666686523663568,77.49740390747327,2,0,0,4346,1,1,0.3752071610525538,0,0,Kavi Nagar
563,28.726982528007355,77.47798168388857,0,0,0,3686,9,0,0.8150935398448536,2,0,Pratap Vihar
564,28.63381111614141,77.47030134734605,12,1,0,2471,0,0,0.2685166017336902,2,1,Raj Nagar
565,28.64957764172452,77.36552693755472,3,0,0,753,8,3,0.8228159346787727,2,0,Muradnagar
566,28.710214951206787,77.30432215337527,0,0,0,2423,0,3,0.7469423883296848,1,0,Crossings Republik
567,28.660061488050665,77.47988834920278,3,0,0,2800,5,4,0.8439679919043634,1,0,Kavi Nagar
568,28.665209445569385,77.49659653085735,2,0,0,1707,4,3,0.8288194333748411,2,0,Kavi Nagar
569,28.61690138419422,77.38291894752822,0,1,0,4446,0,1,0.3014091613768301,2,0,Vaishali
570,28.67616949039602,77.45538968065271,3,0,0,2057,0,0,0.3801747714718735,0,0,Nehru Nagar
571,28.600123728482817,77.46213237863007,12,1,0,3572,0,2,0.3712251913686473,2,1,Raj Nagar
572,28.634488004382867,77.40463064194324,2,0,0,2946,7,2,0.7535218518410998,3,0,Kaushambi
573,28.72228896478188,77.31566827517118,2,0,0,4276,9,0,0.9766628023379657,1,0,Wave City
574,28.635534274588103,77.43100086649193,10,1,0,1676,8,2,0.2000213331508241,0,1,Kaushambi
575,28.732276178033235,77.47194997636505,5,0,0,4169,3,4,0.85804200373395,1,1,Pratap Vihar
576,28.61356187634308,77.31203461741134,3,0,0,2677,9,3,0.3776427996429367,4,0,Indirapuram
577,28.671458671465235,77.45699138502621,1,0,0,2333,2,0,0.2776466091318197,1,0,Kavi Nagar
578,28.7053575063264,77.46724288662912,1,0,0,3774,6,4,0.3981315552785608,4,0,Nehru Nagar
579,28.688119424028432,77.45072270168502,3,0,0,2819,0,0,0.7164668629712019,1,0,Nehru Nagar
580,28.68522168230999,77.39185189248697,11,2,0,4311,7,4,0.8418454992514821,0,1,Govindpuram
581,28.63712861648196,77.40649931621411,0,0,0,4285,4,4,0.5515924034283961,2,0,Kaushambi
582,28.66929812639766,77.44789171120485,1,1,0,3866,5,3,0.9606882551381132,1,0,Modinagar
583,28.685932622000347,77.43450608414935,12,2,0,1396,0,3,0.8331378023471365,4,1,Shastri Nagar
584,28.66568284947316,77.39611962639445,0,0,0,1216,2,2,0.2922573853222088,2,0,Muradnagar
585,28.740017494946848,77.47432972582364,0,0,0,4414,4,4,0.557394830308173,1,0,Pratap Vihar
586,28.733266853302524,77.49240686158888,3,0,0,2204,9,0,0.296499548727096,3,0,Pratap Vihar
587,28.738960003403932,77.49143880705695,9,2,0,4157,5,0,0.4923583328895557,1,1,Pratap Vihar
588,28.646235222080875,77.3833232335013,1,0,0,2283,6,4,0.8003341102242378,2,0,Muradnagar
589,28.67962920812324,77.44951434592453,1,2,0,3593,0,2,0.479240806335401,0,0,Shastri Nagar
590,28.603995170110306,77.40325176506101,2,0,1,4769,3,0,0.2681321773421276,1,0,Kaushambi
591,28.64132518790756,77.32105421872186,0,0,0,4404,6,2,0.7302537621172707,4,0,Loni
592,28.62109801965856,77.38100457227215,12,1,0,749,2,4,0.9626072213355594,3,1,Vaishali
593,28.67024325538072,77.32162466023047,13,2,0,1688,4,4,0.8845478304622045,2,1,Loni
594,28.681747969541373,77.47384963161188,0,0,0,3786,9,0,0.7540138338711293,2,0,Nehru Nagar
595,28.653511846187453,77.41440460441896,3,0,0,3647,5,0,0.8274183648782387,2,0,Modinagar
596,28.688287389485925,77.33363629249193,3,0,0,4342,0,3,0.3733116332020011,4,0,Crossings Republik
597,28.646133863807503,77.36585420984599,0,0,0,2753,2,4,0.3630523594900128,1,0,Muradnagar
598,28.694179494943704,77.44620474107401,1,0,0,1034,0,3,0.2082213717881686,2,0,Shastri Nagar
599,28.70667587306163,77.40898382442603,0,0,0,853,0,0,0.9306408397638068,3,0,Shastri Nagar
600,28.662315731078607,77.42323632213902,4,0,0,1125,0,3,0.7797702858623079,1,0,Modinagar
601,28.71171641516803,77.36246069133435,1,0,0,3597,1,1,0.419388109639386,2,0,Govindpuram
602,28.694322959162346,77.42394561306061,7,2,0,1734,6,3,0.3982822996798119,0,1,Shastri Nagar
603,28.624586971685645,77.32609280732346,2,0,0,4947,4,3,0.5868882431326299,1,0,Indirapuram
604,28.63322856080749,77.34768606330066,1,2,0,4477,9,1,0.9609517504736368,1,0,Indirapuram
605,28.660267603610425,77.44444523019851,3,0,0,2241,1,2,0.4056113845788119,3,0,Modinagar
606,28.63032766224703,77.34518167630542,1,0,0,3110,7,0,0.9000717250973802,3,0,Indirapuram
607,28.69623380074117,77.30886522163132,1,2,0,884,9,4,0.8559272566180398,4,0,Crossings Republik
608,28.71417115284687,77.4852838682562,0,0,0,2981,5,0,0.4108432781805022,0,0,Pratap Vihar
609,28.665653782251844,77.35648340827176,1,0,0,1405,4,1,0.7626114373697017,3,0,Muradnagar
610,28.733098056942108,77.32324745601663,2,0,0,2406,9,0,0.7036220064279046,3,0,Wave City
611,28.729497005782072,77.4736712292135,2,0,0,2884,7,4,0.3115955734728408,2,0,Pratap Vihar
612,28.659921299314743,77.48204720408302,3,0,0,3215,2,4,0.5646925158772673,3,0,Kavi Nagar
613,28.706238266062837,77.35315427292932,2,0,0,4792,2,4,0.520750242451294,0,0,Govindpuram
614,28.71117057319156,77.41591363886887,2,0,0,4815,9,3,0.9516022698063636,2,0,Shastri Nagar
615,28.669046584230543,77.39836772673969,1,0,0,4801,6,2,0.4134632203352713,2,0,Muradnagar
616,28.740583855876157,77.49037592825181,1,0,0,3928,8,0,0.9979619207876758,3,0,Pratap Vihar
617,28.724315921601104,77.4213926197177,9,2,0,2163,4,2,0.5750075695869459,2,1,Rajendra Nagar
618,28.678400071404106,77.32467385417947,2,0,0,4310,6,0,0.3087367017663596,3,0,Crossings Republik
619,28.64200642968118,77.47353904369305,1,0,0,757,5,2,0.940888002445866,1,0,Kavi Nagar
620,28.647155549584685,77.37416652144208,1,0,0,3191,2,1,0.2853778122464564,4,0,Muradnagar
621,28.716642017692752,77.36786628347203,3,0,0,3815,3,2,0.3965159365419596,2,0,Mohan Nagar
622,28.658593158450383,77.34418970634108,2,0,0,1453,4,1,0.9657459822670345,2,0,Loni
623,28.666723863746288,77.36775076412563,1,0,0,1691,6,2,0.9337014009209464,1,0,Muradnagar
624,28.68769916763547,77.36231415222565,1,0,0,2008,5,0,0.8151507429071658,2,0,Govindpuram
625,28.657304869996075,77.41209079303327,2,0,1,4021,5,2,0.7930512589456413,0,0,Modinagar
626,28.69964137938033,77.43754466551896,3,0,0,2353,1,2,0.481979716973401,2,0,Shastri Nagar
627,28.702555695655345,77.4405674438879,5,0,0,4155,9,4,0.8785564406747883,4,1,Shastri Nagar
628,28.696254733533824,77.30543128642249,5,2,0,1588,5,1,0.5626283793487994,3,1,Crossings Republik
629,28.74628322040175,77.44295770857747,0,0,0,2567,9,2,0.7871336148861856,0,0,Rajendra Nagar
630,28.603191815923875,77.38735820022475,0,0,0,3749,5,0,0.3084682816020836,2,0,Vaishali
631,28.602979785838777,77.4793352794152,1,0,0,542,9,1,0.3125497784274088,3,0,Raj Nagar
632,28.6045293925439,77.48496443494656,1,0,0,4736,4,1,0.3918063216514238,4,0,Raj Nagar
633,28.738298434155627,77.48207180371116,1,0,0,1065,9,4,0.6453560138397523,1,0,Pratap Vihar
634,28.72553028901742,77.45278427828559,2,0,0,4479,4,1,0.2131271978622925,1,0,Pratap Vihar
635,28.695344181720504,77.4657255016735,0,0,0,1538,4,4,0.8747766165922428,0,0,Nehru Nagar
636,28.715271423337093,77.44094842181346,2,0,0,2438,1,3,0.4738819697691692,4,0,Rajendra Nagar
637,28.62525824816185,77.49030918146278,14,1,0,3183,3,4,0.8374291026724643,1,1,Raj Nagar
638,28.6556717630386,77.32915583261078,1,0,0,1876,5,1,0.6157561800233787,0,0,Loni
639,28.69312904529309,77.38686988977561,0,0,0,3809,0,3,0.49073435338754,2,0,Govindpuram
640,28.66927429355413,77.49001449983481,0,0,0,3533,2,0,0.997890610081849,0,0,Kavi Nagar
641,28.71983292161362,77.40659358225388,1,0,1,1538,3,4,0.577642445386336,1,0,Rajendra Nagar
642,28.61573004666825,77.38831801590534,1,0,0,925,2,2,0.8451894842241945,4,0,Vaishali
643,28.69516632481194,77.42742833548326,1,0,0,903,9,2,0.7985343371479854,0,0,Shastri Nagar
644,28.746609761958624,77.30671245175247,15,2,0,1286,3,4,0.7610486015740745,4,1,Wave City
645,28.635813313504176,77.43843855146636,9,2,0,865,9,2,0.4766883556613697,4,1,Kaushambi
646,28.6335901783044,77.39755187270026,2,0,0,1919,0,3,0.2597723922911027,2,0,Vaishali
647,28.707585881139703,77.3802038055639,0,0,0,822,9,3,0.2057561211883531,2,0,Govindpuram
648,28.720343726750887,77.40016959001454,7,1,0,4446,3,0,0.251948634681954,2,1,Rajendra Nagar
649,28.72251326483147,77.47590626906295,1,0,0,2830,4,4,0.2095967169478342,3,0,Pratap Vihar
650,28.632480302331675,77.37186623454518,5,0,0,2121,9,0,0.7238103155284195,1,1,Vaishali
651,28.66662639955498,77.48888770614172,1,0,0,3490,1,0,0.8853649402140624,3,0,Kavi Nagar
652,28.629178659097818,77.48477181457089,1,0,0,768,7,3,0.2199253275455983,0,0,Raj Nagar
653,28.68996340178856,77.34276295493329,0,0,0,3825,1,2,0.6401296981626141,4,0,Crossings Republik
654,28.64811211346157,77.39618367224028,0,0,0,3555,3,3,0.7694115787330811,2,0,Muradnagar
655,28.735586857538227,77.30441827368007,2,0,0,532,0,4,0.7984865141850255,0,0,Wave City
656,28.649624309934023,77.33126091539364,13,1,0,2864,6,0,0.4944631513049875,0,1,Loni
657,28.698446001006264,77.49403551609264,1,0,0,671,5,4,0.7242768969122568,4,0,Nehru Nagar
658,28.71593475855705,77.39213928100342,2,0,0,1730,6,3,0.7422271688372257,0,0,Mohan Nagar
659,28.62200567762893,77.35076370968187,0,0,0,3632,2,1,0.7269925524497198,3,0,Vaishali
660,28.737961379647945,77.48936592406466,1,0,0,4408,4,2,0.7198179865805101,3,0,Pratap Vihar
661,28.640771933155943,77.33492174236635,2,0,0,544,6,4,0.4106718319234478,3,0,Loni
662,28.63324678871091,77.37520288660683,2,0,0,1623,6,4,0.9837308460908198,3,0,Vaishali
663,28.646345428376694,77.34403244930292,0,0,0,3613,6,0,0.4343743892592129,0,0,Loni
664,28.746977433519778,77.47127932324545,3,0,0,2523,9,3,0.93898090224729,3,0,Pratap Vihar
665,28.63045594503194,77.42721939715886,3,0,0,3702,8,4,0.8580877413819608,4,0,Kaushambi
666,28.683938334950927,77.33693764669623,13,1,0,980,2,2,0.6260164783458269,2,1,Crossings Republik
667,28.67421426532314,77.44342659154975,1,0,0,1527,7,0,0.3692728433232,4,0,Modinagar
668,28.640655370694883,77.31113698052619,5,0,0,916,5,0,0.5719403641778262,3,1,Loni
669,28.74883082219546,77.49179066204302,9,1,0,679,2,3,0.6364610722593138,0,1,Pratap Vihar
670,28.60693837376421,77.35051700341027,3,0,0,1677,4,2,0.4014347013033174,0,0,Vaishali
671,28.702079040088837,77.40485232094413,16,1,0,2208,8,2,0.4825328127540458,4,1,Shastri Nagar
672,28.688029769955765,77.39494975300008,10,1,0,1429,2,3,0.2776920925020497,1,1,Govindpuram
673,28.66039124059036,77.3145601924487,5,0,0,1055,9,1,0.4530146874093227,2,1,Loni
674,28.68764596963244,77.41759763401652,0,0,0,2696,1,0,0.2656108702796061,2,0,Shastri Nagar
675,28.70044755394588,77.4847678255269,1,0,0,4105,9,0,0.4896153377227361,2,0,Nehru Nagar
676,28.61385558121124,77.3994172923969,0,0,0,1708,0,2,0.5353982992319952,4,0,Vaishali
677,28.650432313037108,77.44833096402108,0,0,0,3368,8,3,0.7699232796005044,1,0,Modinagar
678,28.618595303459323,77.37504513746377,0,0,0,873,9,2,0.7190573490747101,0,0,Vaishali
679,28.74466923062474,77.37204959960941,1,2,0,917,9,4,0.3163162251981585,1,0,Mohan Nagar
680,28.699487107879985,77.43451803957306,1,0,0,3812,0,1,0.5372632115968683,1,0,Shastri Nagar
681,28.65014285341241,77.34857660351516,1,0,0,4766,3,0,0.7779120625704854,4,0,Loni
682,28.70037266246592,77.47358295858454,1,2,1,2315,5,0,0.3354475181966261,1,0,Nehru Nagar
683,28.688772609720225,77.43537061476515,3,0,0,4064,0,4,0.2150095377468902,1,0,Shastri Nagar
684,28.694106622857188,77.36255685064283,2,0,1,2431,1,3,0.4584047330995084,0,0,Govindpuram
685,28.696430975300867,77.4111274562063,0,0,0,2516,8,4,0.3840385502096194,3,0,Shastri Nagar
686,28.74830223322274,77.44385937482235,3,0,0,4755,5,1,0.754620934406397,1,0,Rajendra Nagar
687,28.62328863856534,77.35119105184717,1,0,1,3735,2,1,0.5304309928821616,2,0,Vaishali
688,28.68539365519789,77.32415215138178,3,0,0,1671,5,4,0.6408126035243824,3,0,Crossings Republik
689,28.73434836474813,77.48705017192923,2,0,0,2050,1,3,0.5492852768455871,4,0,Pratap Vihar
690,28.715512945654844,77.40883473161284,2,0,0,1754,6,2,0.969278904616939,2,0,Rajendra Nagar
691,28.60157315012355,77.37552054143427,2,0,0,1476,5,2,0.7819773971161346,4,0,Vaishali
692,28.667870929470585,77.46347071223046,15,1,0,3328,4,1,0.9166285674929636,3,1,Kavi Nagar
693,28.725047167874248,77.37130636806776,1,0,0,3423,9,4,0.6556777626537862,2,0,Mohan Nagar
694,28.64289475992983,77.46082792223794,8,2,0,1884,1,3,0.7767272325757257,0,1,Kavi Nagar
695,28.66032814126606,77.3173511624753,2,0,0,669,5,1,0.576995221759965,2,0,Loni
696,28.644263303916627,77.39612022614774,1,0,0,663,8,4,0.4351987841054057,3,0,Muradnagar
697,28.74992169582523,77.45434785427601,0,0,0,3140,3,2,0.5576581532829588,1,0,Raj Nagar
698,28.68205586578048,77.4228535479636,7,2,0,3932,2,0,0.288457049294847,2,1,Shastri Nagar
699,28.601267073571996,77.39089371965652,0,0,0,1367,4,0,0.3937488668709695,1,0,Vaishali
700,28.68877989568808,77.36891284980638,2,0,0,2676,8,4,0.6838754047999258,3,0,Govindpuram
701,28.65125841247264,77.45791685881576,1,1,0,4006,3,0,0.3394725233877452,0,0,Kavi Nagar
702,28.71913034819699,77.34973711567093,9,1,0,4804,4,0,0.751460631697425,1,1,Wave City
703,28.66781432558016,77.41241541714194,0,0,0,3761,6,0,0.7217402850406114,4,0,Modinagar
704,28.630797623203986,77.45381722534789,1,0,0,2537,1,0,0.3915726455546373,2,0,Raj Nagar
705,28.609968892553383,77.48681554377161,1,0,0,979,4,2,0.6343882793909066,0,0,Raj Nagar
706,28.62344948333634,77.46719621124569,2,0,0,739,3,2,0.817345151175729,1,0,Raj Nagar
707,28.61857565544379,77.34938784124554,8,2,0,3677,8,2,0.9316159757978612,0,1,Indirapuram
708,28.607154304995568,77.31758593000252,0,0,0,2197,0,4,0.2931235796277937,1,0,Indirapuram
709,28.615628087949663,77.35854708471798,3,0,0,719,3,3,0.6676126389304142,3,0,Vaishali
710,28.605269558036163,77.48796995023767,0,0,0,1056,4,3,0.6188008218493595,1,0,Raj Nagar
711,28.70787438918493,77.4433287018168,0,0,0,4429,4,2,0.3400101917760827,0,0,Shastri Nagar
712,28.662559119845657,77.4084974401772,1,0,0,3150,7,4,0.5338744253033121,0,0,Modinagar
713,28.733831859205683,77.34327112230545,4,2,0,3450,4,1,0.3577567919869511,1,0,Wave City
714,28.65059457913736,77.38314716744323,4,0,0,4046,7,4,0.469448405960618,0,0,Muradnagar
715,28.68358550818732,77.35457165883706,1,0,0,3651,2,3,0.4080097555109758,3,0,Govindpuram
716,28.70322687370341,77.49674526459093,5,0,0,1805,8,1,0.641867840907937,3,1,Nehru Nagar
717,28.74424746317584,77.37268572112559,3,0,0,3143,9,0,0.620329822399764,2,0,Mohan Nagar
718,28.70820187023325,77.39352289869032,11,2,0,3091,9,0,0.2375907683144875,4,1,Govindpuram
719,28.729695932689268,77.47521009543883,0,0,0,907,2,1,0.8249952643941703,0,0,Pratap Vihar
720,28.712180723321,77.47100770483291,3,0,0,4720,7,0,0.6828097588154363,3,0,Nehru Nagar
721,28.71731565759481,77.41006528874048,1,0,0,4710,2,4,0.666262491501235,3,0,Rajendra Nagar
722,28.64220986375436,77.37130983623305,1,1,0,3110,0,2,0.7379809529393466,3,0,Muradnagar
723,28.61343638644008,77.47000591417745,15,1,0,3589,6,0,0.9952676253272392,0,1,Raj Nagar
724,28.66809606207345,77.34020484982382,0,0,0,4971,5,4,0.6894827785575315,2,0,Loni
725,28.74108042291929,77.49991822541233,1,0,0,4038,0,1,0.6762228401314047,1,0,Chiranjiv Vihar
726,28.665440960923053,77.44053612158739,11,2,0,2266,6,2,0.2737787259943757,4,1,Modinagar
727,28.73873764200442,77.35259369260727,1,0,0,2222,1,0,0.6601985368122267,4,0,Mohan Nagar
728,28.70710642217606,77.39632462537502,0,0,0,2063,6,1,0.4320932927709331,2,0,Govindpuram
729,28.61075804566708,77.32935199650927,2,0,1,3026,6,1,0.4912779488665773,1,0,Indirapuram
730,28.7147439911828,77.47166824899695,1,0,0,2763,6,3,0.6749704771648408,3,0,Pratap Vihar
731,28.660972521845128,77.31631664361748,0,0,0,4071,8,0,0.4741956977161628,2,0,Loni
732,28.67036078534701,77.48324910347486,6,0,0,1982,5,2,0.3294133183264379,4,1,Kavi Nagar
733,28.62697419030053,77.39142771036802,1,0,0,2471,4,3,0.2906285097753095,1,0,Vaishali
734,28.60897526048912,77.34880333108124,3,2,0,854,8,3,0.4009805015226035,3,0,Indirapuram
735,28.712095947921203,77.47375355281349,12,1,0,4360,9,2,0.407325251776967,4,1,Nehru Nagar
736,28.60834722610206,77.38387491744798,2,0,0,728,9,3,0.3873609591394744,0,0,Vaishali
737,28.702121922081783,77.34579607305147,8,2,0,4577,1,2,0.5551636163480087,3,1,Crossings Republik
738,28.714906069494564,77.49673376638151,1,0,0,3591,3,0,0.6545522346317664,1,0,Pratap Vihar
739,28.73251834073148,77.41936139708906,0,0,0,4916,5,1,0.3014034701989556,2,0,Rajendra Nagar
740,28.741609105096945,77.42194976012078,2,0,0,2705,4,4,0.7546470869852446,0,0,Rajendra Nagar
741,28.68407496321078,77.48724509485925,9,1,0,836,5,2,0.2909550147071438,0,1,Nehru Nagar
742,28.626707409776085,77.47350691154011,1,0,0,4514,4,4,0.4751023849935779,4,0,Raj Nagar
743,28.723599665333737,77.33230802203538,2,2,0,4397,3,3,0.7569385090810963,0,0,Wave City
744,28.724758539553207,77.46197482527906,1,0,0,4192,5,0,0.8941376554408376,2,0,Pratap Vihar
745,28.66884532834968,77.49110197270346,3,0,0,2104,0,4,0.4131585701709545,3,0,Kavi Nagar
746,28.669745511185752,77.309048709161,1,0,0,2669,7,2,0.988638960985918,0,0,Loni
747,28.73829917563284,77.39821545835916,4,0,0,1431,2,1,0.3778476745677873,3,0,Mohan Nagar
748,28.697306322689823,77.49222412411908,1,0,0,1571,6,3,0.5273701748631776,3,0,Nehru Nagar
749,28.71048384687372,77.32339608218481,0,0,0,1320,8,3,0.3385691684703754,1,0,Crossings Republik
750,28.67474338398067,77.34046384584656,3,0,0,4028,3,0,0.6102455136853875,4,0,Loni
751,28.60661128968032,77.30513855093676,3,0,0,3685,7,4,0.6999619674995545,0,0,Indirapuram
752,28.694467799988043,77.394052841148,13,2,0,2159,3,1,0.9602196906333016,0,1,Govindpuram
753,28.62986740027921,77.4843208052283,1,0,0,4755,6,0,0.6126956228086976,3,0,Raj Nagar
754,28.64288873044296,77.4545698222146,2,0,0,4502,9,0,0.2464717751574259,1,0,Kavi Nagar
755,28.72409545353908,77.42074903234315,2,0,0,2443,6,1,0.3763640621264126,2,0,Rajendra Nagar
756,28.62245024954447,77.47325503763984,0,0,0,3161,5,0,0.7889331540598137,3,0,Raj Nagar
757,28.664259687967423,77.48978514734888,2,0,0,3012,8,4,0.5293141132524677,1,0,Kavi Nagar
758,28.659964558999462,77.43124729634725,0,0,0,2824,2,0,0.9063623838846268,4,0,Modinagar
759,28.617685734857712,77.3567154737623,1,2,0,764,1,4,0.3549341973755782,0,0,Vaishali
760,28.61728662716792,77.36654814864981,0,0,0,1481,1,1,0.5117539553642834,2,0,Vaishali
761,28.60731161512153,77.47301953366578,9,2,0,1524,2,3,0.5360881512033472,4,1,Raj Nagar
762,28.613540361215968,77.44052588975678,0,0,0,900,1,1,0.7908108772393951,3,0,Kaushambi
763,28.618816432194084,77.3520833491713,5,0,0,2934,4,2,0.6907739118393148,3,1,Vaishali
764,28.69364696155189,77.36642910351216,3,0,0,3774,9,3,0.5614367571082082,2,0,Govindpuram
765,28.661613550263397,77.31258443381327,2,0,0,703,9,2,0.2044038516915192,3,0,Loni
766,28.72434849832893,77.35233322108604,8,1,0,4053,2,2,0.7081152293949193,3,1,Mohan Nagar
767,28.62149896968183,77.30179742981667,2,0,0,1342,1,4,0.2688768939420471,0,0,Indirapuram
768,28.65718066558836,77.32040156594928,1,0,0,4739,6,2,0.6020374503033815,2,0,Loni
769,28.727955360189625,77.43482594725478,0,0,0,1364,0,4,0.6146451962749602,1,0,Rajendra Nagar
770,28.61022701489353,77.37893060958554,1,0,0,3031,1,2,0.2822309457576422,4,0,Vaishali
771,28.713786743354483,77.42609264434037,5,0,0,2708,0,2,0.2176666808177054,4,1,Rajendra Nagar
772,28.730894454992207,77.34988447139101,0,0,0,2795,8,4,0.2855496155522599,1,0,Wave City
773,28.630217176298324,77.472608915766,0,0,0,4395,4,1,0.6287879539968262,1,0,Raj Nagar
774,28.636264821988178,77.30579260525123,1,0,0,2472,8,3,0.5251520743818661,0,0,Indirapuram
775,28.72384560454881,77.45643001263755,0,0,0,2293,0,2,0.7051255235027929,0,0,Pratap Vihar
776,28.71464463140241,77.37366223709452,1,0,0,3946,4,4,0.210377159675588,4,0,Mohan Nagar
777,28.651602397514814,77.43251573957423,0,0,0,614,6,3,0.6525571070143421,0,0,Modinagar
778,28.64411397408696,77.47686885589756,0,0,0,2295,7,0,0.5041171324726028,1,0,Kavi Nagar
779,28.692762474183432,77.37224935416084,3,0,0,747,7,0,0.2709774714206978,2,0,Govindpuram
780,28.63921711056552,77.41156088994032,3,0,0,1947,2,3,0.3302123251983189,0,0,Modinagar
781,28.67710503675412,77.35209475404227,4,0,0,2631,5,3,0.6858640856671899,2,0,Govindpuram
782,28.72367613374653,77.30010667825276,2,0,0,4446,4,3,0.2547091070197503,1,0,Wave City
783,28.617219011677182,77.36524937703511,1,0,0,1685,7,1,0.9750493791091857,4,0,Vaishali
784,28.72727501909466,77.3537548196691,0,2,0,2984,2,3,0.6928431438572509,1,0,Mohan Nagar
785,28.638738362999973,77.4381609740413,13,2,0,2749,6,0,0.5427812559386826,3,1,Modinagar
786,28.72628964773067,77.39604690151809,3,0,0,3448,9,0,0.3671663945005247,4,0,Mohan Nagar
787,28.681127470491568,77.48532295654181,0,0,0,1877,2,0,0.785371642363315,3,0,Nehru Nagar
788,28.6224530954852,77.37596195032187,3,0,0,4029,1,3,0.5190930704335841,1,0,Vaishali
789,28.65279399921374,77.36532956031269,2,0,0,1339,6,0,0.8297614001583726,1,0,Muradnagar
790,28.602820089239653,77.42180481444659,1,0,0,3113,2,3,0.2690207541823433,4,0,Kaushambi
791,28.710837471474704,77.45189229371658,1,0,0,700,4,4,0.3858071267268341,4,0,Nehru Nagar
792,28.746040115796184,77.41044836639321,2,0,0,3445,9,2,0.2983299111959704,1,0,Rajendra Nagar
793,28.732920646063544,77.37878394443378,2,0,0,3830,7,0,0.2972454463250708,0,0,Mohan Nagar
794,28.612617466164583,77.43904145658139,11,3,0,1605,6,0,0.4061475954942504,1,1,Kaushambi
795,28.708404105176147,77.38649128727482,3,0,0,3840,7,1,0.7138954829012096,2,0,Govindpuram
796,28.69703035318526,77.3914178216829,2,0,0,4494,6,0,0.9641035856365244,4,0,Govindpuram
797,28.698118829661738,77.40563229796194,2,0,0,529,1,1,0.2655093710303209,4,0,Shastri Nagar
798,28.73914426664988,77.4067581056346,2,0,0,3840,9,4,0.6313149969483927,3,0,Rajendra Nagar
799,28.68076515129521,77.3617595289957,1,0,0,1553,7,4,0.6356191204624382,1,0,Govindpuram
800,28.68188532187888,77.48464456453908,2,0,0,1682,7,2,0.8884424275247862,2,0,Nehru Nagar
801,28.66577618082399,77.37657928887073,1,0,0,3089,5,4,0.9063375012155732,2,0,Muradnagar
802,28.604652823745,77.49872149317964,0,0,0,2990,8,2,0.9281174948988576,2,0,Raj Nagar
803,28.748456332298904,77.35755424291303,1,0,0,2504,8,1,0.6740441960190524,0,0,Mohan Nagar
804,28.692986541211955,77.42032549857124,16,2,0,3891,2,2,0.4536312135435263,3,1,Shastri Nagar
805,28.666456485170556,77.34668269016906,15,2,0,2357,3,0,0.3819370943593103,1,1,Loni
806,28.74171675977928,77.3299574134492,1,0,0,1569,8,2,0.6291603309249285,1,0,Wave City
807,28.61705053208885,77.33750270361378,3,0,0,4037,7,3,0.3182956372428092,0,0,Indirapuram
808,28.60034333762696,77.36567294287593,1,0,0,3653,3,0,0.4235374122698541,3,0,Vaishali
809,28.646038163141224,77.41026944418725,2,0,0,637,4,1,0.6620516414659978,1,0,Modinagar
810,28.615590995030043,77.31560120007042,1,0,0,4451,6,2,0.8821514296402608,2,0,Indirapuram
811,28.658272502793945,77.38379162132955,0,0,0,3766,1,4,0.6249241388817317,4,0,Muradnagar
812,28.69751648543956,77.44815316812311,1,0,0,2316,7,4,0.4699882870481604,2,0,Shastri Nagar
813,28.642425334602347,77.368929263866,1,0,0,3088,5,4,0.8662850911810027,0,0,Muradnagar
814,28.61427968000082,77.45304683692983,6,2,0,954,0,2,0.952547844359836,3,1,Raj Nagar
815,28.68295500769958,77.36813297601826,1,0,0,1290,0,3,0.9523127904457432,3,0,Govindpuram
